id,element,nucleons,library,incident_particle,mt,temperature
4167,Hf,179,ENDFB-8.0,n,91,294
4168,Hf,179,ENDFB-8.0,n,102,294
4169,Hf,179,ENDFB-8.0,n,103,294
4170,Hf,179,ENDFB-8.0,n,107,294
4171,Hf,179,ENDFB-8.0,n,203,294
4172,Hf,179,ENDFB-8.0,n,207,294
4173,Hf,179,ENDFB-8.0,n,301,294
4174,Hf,179,ENDFB-8.0,n,444,294
4175,Hf,179,ENDFB-8.0,n,901,294
4176,Hf,179,ENDFB-8.0,n,1,294
4177,Zn,70,ENDFB-8.0,n,2,294
4178,Zn,70,ENDFB-8.0,n,16,294
4179,Zn,70,ENDFB-8.0,n,17,294
4180,Zn,70,ENDFB-8.0,n,22,294
4181,Zn,70,ENDFB-8.0,n,28,294
4182,Zn,70,ENDFB-8.0,n,32,294
4183,Zn,70,ENDFB-8.0,n,51,294
4184,Zn,70,ENDFB-8.0,n,52,294
4185,Zn,70,ENDFB-8.0,n,53,294
4186,Zn,70,ENDFB-8.0,n,54,294
4187,Zn,70,ENDFB-8.0,n,55,294
4188,Zn,70,ENDFB-8.0,n,56,294
4189,Zn,70,ENDFB-8.0,n,57,294
4190,Zn,70,ENDFB-8.0,n,58,294
4191,Zn,70,ENDFB-8.0,n,91,294
4192,Zn,70,ENDFB-8.0,n,102,294
4193,Zn,70,ENDFB-8.0,n,103,294
4194,Zn,70,ENDFB-8.0,n,104,294
4195,Zn,70,ENDFB-8.0,n,105,294
4196,Zn,70,ENDFB-8.0,n,106,294
4197,Zn,70,ENDFB-8.0,n,107,294
4198,Zn,70,ENDFB-8.0,n,203,294
4199,Zn,70,ENDFB-8.0,n,204,294
4200,Zn,70,ENDFB-8.0,n,205,294
4201,Zn,70,ENDFB-8.0,n,206,294
4202,Zn,70,ENDFB-8.0,n,207,294
4203,Zn,70,ENDFB-8.0,n,301,294
4204,Zn,70,ENDFB-8.0,n,444,294
4205,Zn,70,ENDFB-8.0,n,901,294
4206,Zn,70,ENDFB-8.0,n,1,294
4207,Ag,115,ENDFB-8.0,n,2,294
4208,Ag,115,ENDFB-8.0,n,5,294
4209,Ag,115,ENDFB-8.0,n,16,294
4210,Ag,115,ENDFB-8.0,n,51,294
4211,Ag,115,ENDFB-8.0,n,52,294
4212,Ag,115,ENDFB-8.0,n,53,294
4213,Ag,115,ENDFB-8.0,n,54,294
4214,Ag,115,ENDFB-8.0,n,55,294
4215,Ag,115,ENDFB-8.0,n,56,294
4216,Ag,115,ENDFB-8.0,n,57,294
4217,Ag,115,ENDFB-8.0,n,58,294
4218,Ag,115,ENDFB-8.0,n,59,294
4219,Ag,115,ENDFB-8.0,n,60,294
4220,Ag,115,ENDFB-8.0,n,61,294
4221,Ag,115,ENDFB-8.0,n,62,294
4222,Ag,115,ENDFB-8.0,n,63,294
4223,Ag,115,ENDFB-8.0,n,64,294
4224,Ag,115,ENDFB-8.0,n,91,294
4225,Ag,115,ENDFB-8.0,n,102,294
4226,Ag,115,ENDFB-8.0,n,103,294
4227,Ag,115,ENDFB-8.0,n,107,294
4228,Ag,115,ENDFB-8.0,n,203,294
4229,Ag,115,ENDFB-8.0,n,204,294
4230,Ag,115,ENDFB-8.0,n,205,294
4231,Ag,115,ENDFB-8.0,n,206,294
4232,Ag,115,ENDFB-8.0,n,207,294
4233,Ag,115,ENDFB-8.0,n,301,294
4234,Ag,115,ENDFB-8.0,n,444,294
4235,Ag,115,ENDFB-8.0,n,600,294
4236,Ag,115,ENDFB-8.0,n,601,294
4237,Ag,115,ENDFB-8.0,n,602,294
4238,Ag,115,ENDFB-8.0,n,603,294
4239,Ag,115,ENDFB-8.0,n,604,294
4240,Ag,115,ENDFB-8.0,n,605,294
4241,Ag,115,ENDFB-8.0,n,606,294
4242,Ag,115,ENDFB-8.0,n,607,294
4243,Ag,115,ENDFB-8.0,n,608,294
4244,Ag,115,ENDFB-8.0,n,609,294
4245,Ag,115,ENDFB-8.0,n,610,294
4246,Ag,115,ENDFB-8.0,n,611,294
4247,Ag,115,ENDFB-8.0,n,649,294
4248,Ag,115,ENDFB-8.0,n,800,294
4249,Ag,115,ENDFB-8.0,n,849,294
4250,Ag,115,ENDFB-8.0,n,901,294
4251,Ag,115,ENDFB-8.0,n,1,294
4252,O,17,ENDFB-8.0,n,2,294
4253,O,17,ENDFB-8.0,n,16,294
4254,O,17,ENDFB-8.0,n,22,294
4255,O,17,ENDFB-8.0,n,28,294
4256,O,17,ENDFB-8.0,n,51,294
4257,O,17,ENDFB-8.0,n,52,294
4258,O,17,ENDFB-8.0,n,53,294
4259,O,17,ENDFB-8.0,n,54,294
4260,O,17,ENDFB-8.0,n,55,294
4261,O,17,ENDFB-8.0,n,56,294
4262,O,17,ENDFB-8.0,n,57,294
4263,O,17,ENDFB-8.0,n,58,294
4264,O,17,ENDFB-8.0,n,59,294
4265,O,17,ENDFB-8.0,n,60,294
4266,O,17,ENDFB-8.0,n,61,294
4267,O,17,ENDFB-8.0,n,62,294
4268,O,17,ENDFB-8.0,n,91,294
4269,O,17,ENDFB-8.0,n,102,294
4270,O,17,ENDFB-8.0,n,103,294
4271,O,17,ENDFB-8.0,n,104,294
4272,O,17,ENDFB-8.0,n,107,294
4273,O,17,ENDFB-8.0,n,203,294
4274,O,17,ENDFB-8.0,n,204,294
4275,O,17,ENDFB-8.0,n,207,294
4276,O,17,ENDFB-8.0,n,301,294
4277,O,17,ENDFB-8.0,n,444,294
4278,O,17,ENDFB-8.0,n,901,294
4279,O,17,ENDFB-8.0,n,1,294
4280,Er,165,ENDFB-8.0,n,2,294
4281,Er,165,ENDFB-8.0,n,5,294
4282,Er,165,ENDFB-8.0,n,16,294
4283,Er,165,ENDFB-8.0,n,51,294
4284,Er,165,ENDFB-8.0,n,52,294
4285,Er,165,ENDFB-8.0,n,53,294
4286,Er,165,ENDFB-8.0,n,54,294
4287,Er,165,ENDFB-8.0,n,55,294
4288,Er,165,ENDFB-8.0,n,56,294
4289,Er,165,ENDFB-8.0,n,57,294
4290,Er,165,ENDFB-8.0,n,58,294
4291,Er,165,ENDFB-8.0,n,59,294
4292,Er,165,ENDFB-8.0,n,60,294
4293,Er,165,ENDFB-8.0,n,61,294
4294,Er,165,ENDFB-8.0,n,62,294
4295,Er,165,ENDFB-8.0,n,63,294
4296,Er,165,ENDFB-8.0,n,64,294
4297,Er,165,ENDFB-8.0,n,65,294
4298,Er,165,ENDFB-8.0,n,66,294
4299,Er,165,ENDFB-8.0,n,67,294
4300,Er,165,ENDFB-8.0,n,68,294
4301,Er,165,ENDFB-8.0,n,69,294
4302,Er,165,ENDFB-8.0,n,70,294
4303,Er,165,ENDFB-8.0,n,71,294
4304,Er,165,ENDFB-8.0,n,72,294
4305,Er,165,ENDFB-8.0,n,73,294
4306,Er,165,ENDFB-8.0,n,74,294
4307,Er,165,ENDFB-8.0,n,75,294
4308,Er,165,ENDFB-8.0,n,76,294
4309,Er,165,ENDFB-8.0,n,77,294
4310,Er,165,ENDFB-8.0,n,78,294
4311,Er,165,ENDFB-8.0,n,79,294
4312,Er,165,ENDFB-8.0,n,80,294
4313,Er,165,ENDFB-8.0,n,81,294
4314,Er,165,ENDFB-8.0,n,82,294
4315,Er,165,ENDFB-8.0,n,83,294
4316,Er,165,ENDFB-8.0,n,84,294
4317,Er,165,ENDFB-8.0,n,85,294
4318,Er,165,ENDFB-8.0,n,86,294
4319,Er,165,ENDFB-8.0,n,87,294
4320,Er,165,ENDFB-8.0,n,88,294
4321,Er,165,ENDFB-8.0,n,89,294
4322,Er,165,ENDFB-8.0,n,91,294
4323,Er,165,ENDFB-8.0,n,102,294
4324,Er,165,ENDFB-8.0,n,103,294
4325,Er,165,ENDFB-8.0,n,107,294
4326,Er,165,ENDFB-8.0,n,203,294
4327,Er,165,ENDFB-8.0,n,204,294
4328,Er,165,ENDFB-8.0,n,205,294
4329,Er,165,ENDFB-8.0,n,206,294
4330,Er,165,ENDFB-8.0,n,207,294
4331,Er,165,ENDFB-8.0,n,301,294
4332,Er,165,ENDFB-8.0,n,444,294
4333,Er,165,ENDFB-8.0,n,600,294
4334,Er,165,ENDFB-8.0,n,601,294
4335,Er,165,ENDFB-8.0,n,602,294
4336,Er,165,ENDFB-8.0,n,603,294
4337,Er,165,ENDFB-8.0,n,604,294
4338,Er,165,ENDFB-8.0,n,605,294
4339,Er,165,ENDFB-8.0,n,606,294
4340,Er,165,ENDFB-8.0,n,607,294
4341,Er,165,ENDFB-8.0,n,608,294
4342,Er,165,ENDFB-8.0,n,609,294
4343,Er,165,ENDFB-8.0,n,610,294
4344,Er,165,ENDFB-8.0,n,611,294
4345,Er,165,ENDFB-8.0,n,612,294
4346,Er,165,ENDFB-8.0,n,613,294
4347,Er,165,ENDFB-8.0,n,614,294
4348,Er,165,ENDFB-8.0,n,615,294
4349,Er,165,ENDFB-8.0,n,616,294
4350,Er,165,ENDFB-8.0,n,617,294
4351,Er,165,ENDFB-8.0,n,618,294
4352,Er,165,ENDFB-8.0,n,619,294
4353,Er,165,ENDFB-8.0,n,620,294
4354,Er,165,ENDFB-8.0,n,621,294
4355,Er,165,ENDFB-8.0,n,622,294
4356,Er,165,ENDFB-8.0,n,623,294
4357,Er,165,ENDFB-8.0,n,624,294
4358,Er,165,ENDFB-8.0,n,625,294
4359,Er,165,ENDFB-8.0,n,626,294
4360,Er,165,ENDFB-8.0,n,627,294
4361,Er,165,ENDFB-8.0,n,628,294
4362,Er,165,ENDFB-8.0,n,629,294
4363,Er,165,ENDFB-8.0,n,630,294
4364,Er,165,ENDFB-8.0,n,631,294
4365,Er,165,ENDFB-8.0,n,632,294
4366,Er,165,ENDFB-8.0,n,633,294
4367,Er,165,ENDFB-8.0,n,634,294
4368,Er,165,ENDFB-8.0,n,635,294
4369,Er,165,ENDFB-8.0,n,636,294
4370,Er,165,ENDFB-8.0,n,637,294
4371,Er,165,ENDFB-8.0,n,638,294
4372,Er,165,ENDFB-8.0,n,649,294
4373,Er,165,ENDFB-8.0,n,800,294
4374,Er,165,ENDFB-8.0,n,801,294
4375,Er,165,ENDFB-8.0,n,802,294
4376,Er,165,ENDFB-8.0,n,803,294
4377,Er,165,ENDFB-8.0,n,804,294
4378,Er,165,ENDFB-8.0,n,805,294
4379,Er,165,ENDFB-8.0,n,806,294
4380,Er,165,ENDFB-8.0,n,807,294
4381,Er,165,ENDFB-8.0,n,808,294
4382,Er,165,ENDFB-8.0,n,809,294
4383,Er,165,ENDFB-8.0,n,810,294
4384,Er,165,ENDFB-8.0,n,811,294
4385,Er,165,ENDFB-8.0,n,812,294
4386,Er,165,ENDFB-8.0,n,813,294
4387,Er,165,ENDFB-8.0,n,814,294
4388,Er,165,ENDFB-8.0,n,815,294
4389,Er,165,ENDFB-8.0,n,816,294
4390,Er,165,ENDFB-8.0,n,817,294
4391,Er,165,ENDFB-8.0,n,818,294
4392,Er,165,ENDFB-8.0,n,819,294
4393,Er,165,ENDFB-8.0,n,820,294
4394,Er,165,ENDFB-8.0,n,821,294
4395,Er,165,ENDFB-8.0,n,822,294
4396,Er,165,ENDFB-8.0,n,823,294
4397,Er,165,ENDFB-8.0,n,824,294
4398,Er,165,ENDFB-8.0,n,825,294
4399,Er,165,ENDFB-8.0,n,826,294
4400,Er,165,ENDFB-8.0,n,849,294
4401,Er,165,ENDFB-8.0,n,901,294
4402,Er,165,ENDFB-8.0,n,1,294
4403,Np,239,ENDFB-8.0,n,2,294
4404,Np,239,ENDFB-8.0,n,16,294
4405,Np,239,ENDFB-8.0,n,17,294
4406,Np,239,ENDFB-8.0,n,18,294
4407,Np,239,ENDFB-8.0,n,37,294
4408,Np,239,ENDFB-8.0,n,51,294
4409,Np,239,ENDFB-8.0,n,52,294
4410,Np,239,ENDFB-8.0,n,53,294
4411,Np,239,ENDFB-8.0,n,54,294
4412,Np,239,ENDFB-8.0,n,55,294
4413,Np,239,ENDFB-8.0,n,56,294
4414,Np,239,ENDFB-8.0,n,57,294
4415,Np,239,ENDFB-8.0,n,58,294
4416,Np,239,ENDFB-8.0,n,59,294
4417,Np,239,ENDFB-8.0,n,60,294
4418,Np,239,ENDFB-8.0,n,61,294
4419,Np,239,ENDFB-8.0,n,62,294
4420,Np,239,ENDFB-8.0,n,63,294
4421,Np,239,ENDFB-8.0,n,64,294
4422,Np,239,ENDFB-8.0,n,65,294
4423,Np,239,ENDFB-8.0,n,66,294
4424,Np,239,ENDFB-8.0,n,67,294
4425,Np,239,ENDFB-8.0,n,68,294
4426,Np,239,ENDFB-8.0,n,69,294
4427,Np,239,ENDFB-8.0,n,70,294
4428,Np,239,ENDFB-8.0,n,91,294
4429,Np,239,ENDFB-8.0,n,102,294
4430,Np,239,ENDFB-8.0,n,301,294
4431,Np,239,ENDFB-8.0,n,444,294
4432,Np,239,ENDFB-8.0,n,901,294
4433,Np,239,ENDFB-8.0,n,1,294
4434,I,133,ENDFB-8.0,n,2,294
4435,I,133,ENDFB-8.0,n,5,294
4436,I,133,ENDFB-8.0,n,16,294
4437,I,133,ENDFB-8.0,n,51,294
4438,I,133,ENDFB-8.0,n,52,294
4439,I,133,ENDFB-8.0,n,53,294
4440,I,133,ENDFB-8.0,n,54,294
4441,I,133,ENDFB-8.0,n,55,294
4442,I,133,ENDFB-8.0,n,56,294
4443,I,133,ENDFB-8.0,n,57,294
4444,I,133,ENDFB-8.0,n,58,294
4445,I,133,ENDFB-8.0,n,59,294
4446,I,133,ENDFB-8.0,n,60,294
4447,I,133,ENDFB-8.0,n,61,294
4448,I,133,ENDFB-8.0,n,62,294
4449,I,133,ENDFB-8.0,n,63,294
4450,I,133,ENDFB-8.0,n,64,294
4451,I,133,ENDFB-8.0,n,65,294
4452,I,133,ENDFB-8.0,n,66,294
4453,I,133,ENDFB-8.0,n,67,294
4454,I,133,ENDFB-8.0,n,68,294
4455,I,133,ENDFB-8.0,n,69,294
4456,I,133,ENDFB-8.0,n,70,294
4457,I,133,ENDFB-8.0,n,71,294
4458,I,133,ENDFB-8.0,n,72,294
4459,I,133,ENDFB-8.0,n,73,294
4460,I,133,ENDFB-8.0,n,74,294
4461,I,133,ENDFB-8.0,n,75,294
4462,I,133,ENDFB-8.0,n,76,294
4463,I,133,ENDFB-8.0,n,77,294
4464,I,133,ENDFB-8.0,n,78,294
4465,I,133,ENDFB-8.0,n,79,294
4466,I,133,ENDFB-8.0,n,80,294
4467,I,133,ENDFB-8.0,n,81,294
4468,I,133,ENDFB-8.0,n,82,294
4469,I,133,ENDFB-8.0,n,83,294
4470,I,133,ENDFB-8.0,n,84,294
4471,I,133,ENDFB-8.0,n,85,294
4472,I,133,ENDFB-8.0,n,86,294
4473,I,133,ENDFB-8.0,n,87,294
4474,I,133,ENDFB-8.0,n,88,294
4475,I,133,ENDFB-8.0,n,89,294
4476,I,133,ENDFB-8.0,n,91,294
4477,I,133,ENDFB-8.0,n,102,294
4478,I,133,ENDFB-8.0,n,103,294
4479,I,133,ENDFB-8.0,n,107,294
4480,I,133,ENDFB-8.0,n,203,294
4481,I,133,ENDFB-8.0,n,204,294
4482,I,133,ENDFB-8.0,n,205,294
4483,I,133,ENDFB-8.0,n,206,294
4484,I,133,ENDFB-8.0,n,207,294
4485,I,133,ENDFB-8.0,n,301,294
4486,I,133,ENDFB-8.0,n,444,294
4487,I,133,ENDFB-8.0,n,600,294
4488,I,133,ENDFB-8.0,n,601,294
4489,I,133,ENDFB-8.0,n,602,294
4490,I,133,ENDFB-8.0,n,603,294
4491,I,133,ENDFB-8.0,n,604,294
4492,I,133,ENDFB-8.0,n,605,294
4493,I,133,ENDFB-8.0,n,606,294
4494,I,133,ENDFB-8.0,n,607,294
4495,I,133,ENDFB-8.0,n,608,294
4496,I,133,ENDFB-8.0,n,609,294
4497,I,133,ENDFB-8.0,n,610,294
4498,I,133,ENDFB-8.0,n,611,294
4499,I,133,ENDFB-8.0,n,612,294
4500,I,133,ENDFB-8.0,n,613,294
4501,I,133,ENDFB-8.0,n,614,294
4502,I,133,ENDFB-8.0,n,615,294
4503,I,133,ENDFB-8.0,n,616,294
4504,I,133,ENDFB-8.0,n,617,294
4505,I,133,ENDFB-8.0,n,649,294
4506,I,133,ENDFB-8.0,n,800,294
4507,I,133,ENDFB-8.0,n,801,294
4508,I,133,ENDFB-8.0,n,802,294
4509,I,133,ENDFB-8.0,n,803,294
4510,I,133,ENDFB-8.0,n,804,294
4511,I,133,ENDFB-8.0,n,805,294
4512,I,133,ENDFB-8.0,n,806,294
4513,I,133,ENDFB-8.0,n,807,294
4514,I,133,ENDFB-8.0,n,808,294
4515,I,133,ENDFB-8.0,n,809,294
4516,I,133,ENDFB-8.0,n,810,294
4517,I,133,ENDFB-8.0,n,811,294
4518,I,133,ENDFB-8.0,n,812,294
4519,I,133,ENDFB-8.0,n,813,294
4520,I,133,ENDFB-8.0,n,814,294
4521,I,133,ENDFB-8.0,n,815,294
4522,I,133,ENDFB-8.0,n,816,294
4523,I,133,ENDFB-8.0,n,817,294
4524,I,133,ENDFB-8.0,n,818,294
4525,I,133,ENDFB-8.0,n,819,294
4526,I,133,ENDFB-8.0,n,820,294
4527,I,133,ENDFB-8.0,n,821,294
4528,I,133,ENDFB-8.0,n,822,294
4529,I,133,ENDFB-8.0,n,849,294
4530,I,133,ENDFB-8.0,n,901,294
4531,I,133,ENDFB-8.0,n,1,294
4532,Ta,180,ENDFB-8.0,n,2,294
4533,Ta,180,ENDFB-8.0,n,16,294
4534,Ta,180,ENDFB-8.0,n,17,294
4535,Ta,180,ENDFB-8.0,n,22,294
4536,Ta,180,ENDFB-8.0,n,28,294
4537,Ta,180,ENDFB-8.0,n,51,294
4538,Ta,180,ENDFB-8.0,n,52,294
4539,Ta,180,ENDFB-8.0,n,53,294
4540,Ta,180,ENDFB-8.0,n,54,294
4541,Ta,180,ENDFB-8.0,n,55,294
4542,Ta,180,ENDFB-8.0,n,56,294
4543,Ta,180,ENDFB-8.0,n,57,294
4544,Ta,180,ENDFB-8.0,n,58,294
4545,Ta,180,ENDFB-8.0,n,59,294
4546,Ta,180,ENDFB-8.0,n,60,294
4547,Ta,180,ENDFB-8.0,n,61,294
4548,Ta,180,ENDFB-8.0,n,62,294
4549,Ta,180,ENDFB-8.0,n,63,294
4550,Ta,180,ENDFB-8.0,n,64,294
4551,Ta,180,ENDFB-8.0,n,65,294
4552,Ta,180,ENDFB-8.0,n,66,294
4553,Ta,180,ENDFB-8.0,n,67,294
4554,Ta,180,ENDFB-8.0,n,68,294
4555,Ta,180,ENDFB-8.0,n,69,294
4556,Ta,180,ENDFB-8.0,n,70,294
4557,Ta,180,ENDFB-8.0,n,91,294
4558,Ta,180,ENDFB-8.0,n,102,294
4559,Ta,180,ENDFB-8.0,n,103,294
4560,Ta,180,ENDFB-8.0,n,104,294
4561,Ta,180,ENDFB-8.0,n,105,294
4562,Ta,180,ENDFB-8.0,n,107,294
4563,Ta,180,ENDFB-8.0,n,203,294
4564,Ta,180,ENDFB-8.0,n,204,294
4565,Ta,180,ENDFB-8.0,n,205,294
4566,Ta,180,ENDFB-8.0,n,207,294
4567,Ta,180,ENDFB-8.0,n,301,294
4568,Ta,180,ENDFB-8.0,n,444,294
4569,Ta,180,ENDFB-8.0,n,901,294
4570,Ta,180,ENDFB-8.0,n,1,294
4571,Xe,136,ENDFB-8.0,n,2,294
4572,Xe,136,ENDFB-8.0,n,16,294
4573,Xe,136,ENDFB-8.0,n,17,294
4574,Xe,136,ENDFB-8.0,n,22,294
4575,Xe,136,ENDFB-8.0,n,28,294
4576,Xe,136,ENDFB-8.0,n,51,294
4577,Xe,136,ENDFB-8.0,n,52,294
4578,Xe,136,ENDFB-8.0,n,53,294
4579,Xe,136,ENDFB-8.0,n,54,294
4580,Xe,136,ENDFB-8.0,n,55,294
4581,Xe,136,ENDFB-8.0,n,56,294
4582,Xe,136,ENDFB-8.0,n,57,294
4583,Xe,136,ENDFB-8.0,n,58,294
4584,Xe,136,ENDFB-8.0,n,59,294
4585,Xe,136,ENDFB-8.0,n,60,294
4586,Xe,136,ENDFB-8.0,n,61,294
4587,Xe,136,ENDFB-8.0,n,62,294
4588,Xe,136,ENDFB-8.0,n,63,294
4589,Xe,136,ENDFB-8.0,n,64,294
4590,Xe,136,ENDFB-8.0,n,65,294
4591,Xe,136,ENDFB-8.0,n,66,294
4592,Xe,136,ENDFB-8.0,n,91,294
4593,Xe,136,ENDFB-8.0,n,102,294
4594,Xe,136,ENDFB-8.0,n,103,294
4595,Xe,136,ENDFB-8.0,n,104,294
4596,Xe,136,ENDFB-8.0,n,105,294
4597,Xe,136,ENDFB-8.0,n,107,294
4598,Xe,136,ENDFB-8.0,n,203,294
4599,Xe,136,ENDFB-8.0,n,204,294
4600,Xe,136,ENDFB-8.0,n,205,294
4601,Xe,136,ENDFB-8.0,n,207,294
4602,Xe,136,ENDFB-8.0,n,301,294
4603,Xe,136,ENDFB-8.0,n,444,294
4604,Xe,136,ENDFB-8.0,n,901,294
4605,Xe,136,ENDFB-8.0,n,1,294
4606,Ag,111,ENDFB-8.0,n,2,294
4607,Ag,111,ENDFB-8.0,n,16,294
4608,Ag,111,ENDFB-8.0,n,17,294
4609,Ag,111,ENDFB-8.0,n,22,294
4610,Ag,111,ENDFB-8.0,n,24,294
4611,Ag,111,ENDFB-8.0,n,28,294
4612,Ag,111,ENDFB-8.0,n,41,294
4613,Ag,111,ENDFB-8.0,n,51,294
4614,Ag,111,ENDFB-8.0,n,52,294
4615,Ag,111,ENDFB-8.0,n,53,294
4616,Ag,111,ENDFB-8.0,n,54,294
4617,Ag,111,ENDFB-8.0,n,55,294
4618,Ag,111,ENDFB-8.0,n,56,294
4619,Ag,111,ENDFB-8.0,n,57,294
4620,Ag,111,ENDFB-8.0,n,58,294
4621,Ag,111,ENDFB-8.0,n,59,294
4622,Ag,111,ENDFB-8.0,n,60,294
4623,Ag,111,ENDFB-8.0,n,61,294
4624,Ag,111,ENDFB-8.0,n,62,294
4625,Ag,111,ENDFB-8.0,n,91,294
4626,Ag,111,ENDFB-8.0,n,102,294
4627,Ag,111,ENDFB-8.0,n,103,294
4628,Ag,111,ENDFB-8.0,n,107,294
4629,Ag,111,ENDFB-8.0,n,203,294
4630,Ag,111,ENDFB-8.0,n,207,294
4631,Ag,111,ENDFB-8.0,n,301,294
4632,Ag,111,ENDFB-8.0,n,444,294
4633,Ag,111,ENDFB-8.0,n,600,294
4634,Ag,111,ENDFB-8.0,n,601,294
4635,Ag,111,ENDFB-8.0,n,602,294
4636,Ag,111,ENDFB-8.0,n,603,294
4637,Ag,111,ENDFB-8.0,n,604,294
4638,Ag,111,ENDFB-8.0,n,605,294
4639,Ag,111,ENDFB-8.0,n,606,294
4640,Ag,111,ENDFB-8.0,n,607,294
4641,Ag,111,ENDFB-8.0,n,608,294
4642,Ag,111,ENDFB-8.0,n,609,294
4643,Ag,111,ENDFB-8.0,n,610,294
4644,Ag,111,ENDFB-8.0,n,611,294
4645,Ag,111,ENDFB-8.0,n,612,294
4646,Ag,111,ENDFB-8.0,n,613,294
4647,Ag,111,ENDFB-8.0,n,614,294
4648,Ag,111,ENDFB-8.0,n,649,294
4649,Ag,111,ENDFB-8.0,n,800,294
4650,Ag,111,ENDFB-8.0,n,801,294
4651,Ag,111,ENDFB-8.0,n,802,294
4652,Ag,111,ENDFB-8.0,n,803,294
4653,Ag,111,ENDFB-8.0,n,849,294
4654,Ag,111,ENDFB-8.0,n,901,294
4655,Ag,111,ENDFB-8.0,n,1,294
4656,Ca,48,ENDFB-8.0,n,2,294
4657,Ca,48,ENDFB-8.0,n,5,294
4658,Ca,48,ENDFB-8.0,n,16,294
4659,Ca,48,ENDFB-8.0,n,17,294
4660,Ca,48,ENDFB-8.0,n,22,294
4661,Ca,48,ENDFB-8.0,n,28,294
4662,Ca,48,ENDFB-8.0,n,51,294
4663,Ca,48,ENDFB-8.0,n,52,294
4664,Ca,48,ENDFB-8.0,n,53,294
4665,Ca,48,ENDFB-8.0,n,54,294
4666,Ca,48,ENDFB-8.0,n,55,294
4667,Ca,48,ENDFB-8.0,n,56,294
4668,Ca,48,ENDFB-8.0,n,57,294
4669,Ca,48,ENDFB-8.0,n,58,294
4670,Ca,48,ENDFB-8.0,n,59,294
4671,Ca,48,ENDFB-8.0,n,60,294
4672,Ca,48,ENDFB-8.0,n,61,294
4673,Ca,48,ENDFB-8.0,n,62,294
4674,Ca,48,ENDFB-8.0,n,63,294
4675,Ca,48,ENDFB-8.0,n,64,294
4676,Ca,48,ENDFB-8.0,n,65,294
4677,Ca,48,ENDFB-8.0,n,66,294
4678,Ca,48,ENDFB-8.0,n,67,294
4679,Ca,48,ENDFB-8.0,n,68,294
4680,Ca,48,ENDFB-8.0,n,69,294
4681,Ca,48,ENDFB-8.0,n,70,294
4682,Ca,48,ENDFB-8.0,n,91,294
4683,Ca,48,ENDFB-8.0,n,102,294
4684,Ca,48,ENDFB-8.0,n,103,294
4685,Ca,48,ENDFB-8.0,n,104,294
4686,Ca,48,ENDFB-8.0,n,105,294
4687,Ca,48,ENDFB-8.0,n,107,294
4688,Ca,48,ENDFB-8.0,n,203,294
4689,Ca,48,ENDFB-8.0,n,204,294
4690,Ca,48,ENDFB-8.0,n,205,294
4691,Ca,48,ENDFB-8.0,n,206,294
4692,Ca,48,ENDFB-8.0,n,207,294
4693,Ca,48,ENDFB-8.0,n,301,294
4694,Ca,48,ENDFB-8.0,n,444,294
4695,Ca,48,ENDFB-8.0,n,600,294
4696,Ca,48,ENDFB-8.0,n,601,294
4697,Ca,48,ENDFB-8.0,n,602,294
4698,Ca,48,ENDFB-8.0,n,603,294
4699,Ca,48,ENDFB-8.0,n,604,294
4700,Ca,48,ENDFB-8.0,n,649,294
4701,Ca,48,ENDFB-8.0,n,650,294
4702,Ca,48,ENDFB-8.0,n,651,294
4703,Ca,48,ENDFB-8.0,n,652,294
4704,Ca,48,ENDFB-8.0,n,653,294
4705,Ca,48,ENDFB-8.0,n,654,294
4706,Ca,48,ENDFB-8.0,n,655,294
4707,Ca,48,ENDFB-8.0,n,699,294
4708,Ca,48,ENDFB-8.0,n,700,294
4709,Ca,48,ENDFB-8.0,n,701,294
4710,Ca,48,ENDFB-8.0,n,702,294
4711,Ca,48,ENDFB-8.0,n,703,294
4712,Ca,48,ENDFB-8.0,n,704,294
4713,Ca,48,ENDFB-8.0,n,705,294
4714,Ca,48,ENDFB-8.0,n,749,294
4715,Ca,48,ENDFB-8.0,n,800,294
4716,Ca,48,ENDFB-8.0,n,801,294
4717,Ca,48,ENDFB-8.0,n,802,294
4718,Ca,48,ENDFB-8.0,n,803,294
4719,Ca,48,ENDFB-8.0,n,849,294
4720,Ca,48,ENDFB-8.0,n,901,294
4721,Ca,48,ENDFB-8.0,n,1,294
4722,Cm,249,ENDFB-8.0,n,2,294
4723,Cm,249,ENDFB-8.0,n,16,294
4724,Cm,249,ENDFB-8.0,n,17,294
4725,Cm,249,ENDFB-8.0,n,18,294
4726,Cm,249,ENDFB-8.0,n,37,294
4727,Cm,249,ENDFB-8.0,n,51,294
4728,Cm,249,ENDFB-8.0,n,52,294
4729,Cm,249,ENDFB-8.0,n,53,294
4730,Cm,249,ENDFB-8.0,n,54,294
4731,Cm,249,ENDFB-8.0,n,55,294
4732,Cm,249,ENDFB-8.0,n,56,294
4733,Cm,249,ENDFB-8.0,n,57,294
4734,Cm,249,ENDFB-8.0,n,58,294
4735,Cm,249,ENDFB-8.0,n,59,294
4736,Cm,249,ENDFB-8.0,n,60,294
4737,Cm,249,ENDFB-8.0,n,61,294
4738,Cm,249,ENDFB-8.0,n,62,294
4739,Cm,249,ENDFB-8.0,n,91,294
4740,Cm,249,ENDFB-8.0,n,102,294
4741,Cm,249,ENDFB-8.0,n,301,294
